id,mother,father,genotype,generation,site,Sown
W1.10.02,Eden-Road-4,Eden-Road-4,Eden-Road-4,S1,Saltea,August_2020
W1.10.03,Eden-Road-4,Eden-Road-4,Eden-Road-4,S1,Saltea,August_2020
W1.10.04,Eden-Road-4,Eden-Road-4,Eden-Road-4,S1,Saltea,August_2020
W1.10.05,Eden-Road-4,Eden-Road-4,Eden-Road-4,S1,Saltea,August_2020
W1.10.06,Eden-Road-4,Eden-Road-4,Eden-Road-4,S1,Saltea,August_2020
W1.10.07,Eden-Road-4,Eden-Road-4,Eden-Road-4,S1,Saltea,August_2020
W1.10.08,Eden-Road-4,Eden-Road-4,Eden-Road-4,S1,Saltea,August_2020
W1.10.09,Eden-Road-4,Eden-Road-4,Eden-Road-4,S1,Saltea,August_2020
W1.10.10,Eden-Road-4,Eden-Road-4,Eden-Road-4,S1,Saltea,August_2020
W1.11.01,Eden-Road-5,Eden-Road-5,Eden-Road-4,S1,Saltea,August_2020
W1.11.02,Eden-Road-5,Eden-Road-5,Eden-Road-4,S1,Saltea,August_2020
W1.11.03,Eden-Road-5,Eden-Road-5,Eden-Road-4,S1,Saltea,August_2020
W1.11.04,Eden-Road-5,Eden-Road-5,Eden-Road-4,S1,Saltea,August_2020
W1.11.05,Eden-Road-5,Eden-Road-5,Eden-Road-4,S1,Saltea,August_2020
W1.11.06,Eden-Road-5,Eden-Road-5,Eden-Road-4,S1,Saltea,August_2020
W1.11.07,Eden-Road-5,Eden-Road-5,Eden-Road-4,S1,Saltea,August_2020
W1.11.08,Eden-Road-5,Eden-Road-5,Eden-Road-4,S1,Saltea,August_2020
W1.11.09,Eden-Road-5,Eden-Road-5,Eden-Road-4,S1,Saltea,August_2020
W1.11.10,Eden-Road-5,Eden-Road-5,Eden-Road-4,S1,Saltea,August_2020
W1.12.01,Eden-Road-6,Eden-Road-6,Eden-Road-4,S1,Saltea,August_2020
W1.12.02,Eden-Road-6,Eden-Road-6,Eden-Road-4,S1,Saltea,August_2020
W1.12.03,Eden-Road-6,Eden-Road-6,Eden-Road-4,S1,Saltea,August_2020
W1.12.04,Eden-Road-6,Eden-Road-6,Eden-Road-4,S1,Saltea,August_2020
W1.12.05,Eden-Road-6,Eden-Road-6,Eden-Road-4,S1,Saltea,August_2020
W1.12.06,Eden-Road-6,Eden-Road-6,Eden-Road-4,S1,Saltea,August_2020
W1.12.07,Eden-Road-6,Eden-Road-6,Eden-Road-4,S1,Saltea,August_2020
W1.12.08,Eden-Road-6,Eden-Road-6,Eden-Road-4,S1,Saltea,August_2020
W1.12.09,Eden-Road-6,Eden-Road-6,Eden-Road-4,S1,Saltea,August_2020
W1.12.10,Eden-Road-6,Eden-Road-6,Eden-Road-4,S1,Saltea,August_2020
W1.13.01,Hossjo-7,Hossjo-7,Hossjo-7,S1,Saltea,August_2020
W1.13.02,Hossjo-7,Hossjo-7,Hossjo-7,S1,Saltea,August_2020
W1.13.03,Hossjo-7,Hossjo-7,Hossjo-7,S1,Saltea,August_2020
W1.13.04,Hossjo-7,Hossjo-7,Hossjo-7,S1,Saltea,August_2020
W1.13.05,Hossjo-7,Hossjo-7,Hossjo-7,S1,Saltea,August_2020
W1.13.06,Hossjo-7,Hossjo-7,Hossjo-7,S1,Saltea,August_2020
W1.13.07,Hossjo-7,Hossjo-7,Hossjo-7,S1,Saltea,August_2020
W1.13.08,Hossjo-7,Hossjo-7,Hossjo-7,S1,Saltea,August_2020
W1.13.09,Hossjo-7,Hossjo-7,Hossjo-7,S1,Saltea,August_2020
W1.13.10,Hossjo-7,Hossjo-7,Hossjo-7,S1,Saltea,August_2020
W1.4.10,Hossjo-8,Hossjo-8,Hossjo-8,S1,Saltea,August_2020
W1.4.11,Hossjo-8,Hossjo-8,Hossjo-8,S1,Saltea,August_2020
W1.4.12,Hossjo-8,Hossjo-8,Hossjo-8,S1,Saltea,August_2020
W1.4.13,Hossjo-8,Hossjo-8,Hossjo-8,S1,Saltea,August_2020
W1.4.14,Hossjo-8,Hossjo-8,Hossjo-8,S1,Saltea,August_2020
W1.4.15,Hossjo-8,Hossjo-8,Hossjo-8,S1,Saltea,August_2020
W1.4.16,Hossjo-8,Hossjo-8,Hossjo-8,S1,Saltea,August_2020
W1.4.17,Hossjo-8,Hossjo-8,Hossjo-8,S1,Saltea,August_2020
W1.4.18,Hossjo-8,Hossjo-8,Hossjo-8,S1,Saltea,August_2020
W1.4.19,Hossjo-8,Hossjo-8,Hossjo-8,S1,Saltea,August_2020
W1.4.20,Hossjo-8,Hossjo-8,Hossjo-8,S1,Saltea,August_2020
W1.4.01,Hossjo-9,Hossjo-9,Hossjo-10,S1,Saltea,August_2020
W1.4.02,Hossjo-9,Hossjo-9,Hossjo-10,S1,Saltea,August_2020
W1.4.03,Hossjo-9,Hossjo-9,Hossjo-10,S1,Saltea,August_2020
W1.4.04,Hossjo-9,Hossjo-9,Hossjo-10,S1,Saltea,August_2020
W1.4.05,Hossjo-9,Hossjo-9,Hossjo-10,S1,Saltea,August_2020
W1.4.06,Hossjo-9,Hossjo-9,Hossjo-10,S1,Saltea,August_2020
W1.4.07,Hossjo-9,Hossjo-9,Hossjo-10,S1,Saltea,August_2020
W1.4.08,Hossjo-9,Hossjo-9,Hossjo-10,S1,Saltea,August_2020
W1.4.09,Hossjo-9,Hossjo-9,Hossjo-10,S1,Saltea,August_2020
W1.4.10,Hossjo-9,Hossjo-9,Hossjo-10,S1,Saltea,August_2020
W1.14.01,Lovvik-6,Lovvik-6,Lovvik-6,S1,Saltea,August_2020
W1.14.02,Lovvik-6,Lovvik-6,Lovvik-6,S1,Saltea,August_2020
W1.14.03,Lovvik-6,Lovvik-6,Lovvik-6,S1,Saltea,August_2020
W1.14.04,Lovvik-6,Lovvik-6,Lovvik-6,S1,Saltea,August_2020
W1.14.05,Lovvik-6,Lovvik-6,Lovvik-6,S1,Saltea,August_2020
W1.14.06,Lovvik-6,Lovvik-6,Lovvik-6,S1,Saltea,August_2020
W1.14.07,Lovvik-6,Lovvik-6,Lovvik-6,S1,Saltea,August_2020
W1.14.08,Lovvik-6,Lovvik-6,Lovvik-6,S1,Saltea,August_2020
W1.14.09,Lovvik-6,Lovvik-6,Lovvik-6,S1,Saltea,August_2020
W1.14.10,Lovvik-6,Lovvik-6,Lovvik-6,S1,Saltea,August_2020
W1.15.01,Lovvik-7,Lovvik-7,Lovvik-7,S1,Saltea,August_2020
W1.15.02,Lovvik-7,Lovvik-7,Lovvik-7,S1,Saltea,August_2020
W1.15.03,Lovvik-7,Lovvik-7,Lovvik-7,S1,Saltea,August_2020
W1.15.04,Lovvik-7,Lovvik-7,Lovvik-7,S1,Saltea,August_2020
W1.15.05,Lovvik-7,Lovvik-7,Lovvik-7,S1,Saltea,August_2020
W1.15.06,Lovvik-7,Lovvik-7,Lovvik-7,S1,Saltea,August_2020
W1.15.07,Lovvik-7,Lovvik-7,Lovvik-7,S1,Saltea,August_2020
W1.15.08,Lovvik-7,Lovvik-7,Lovvik-7,S1,Saltea,August_2020
W1.15.09,Lovvik-7,Lovvik-7,Lovvik-7,S1,Saltea,August_2020
W1.15.10,Lovvik-7,Lovvik-7,Lovvik-7,S1,Saltea,August_2020
W1.16.01,Lovvik-9,Lovvik-9,Lovvik-9,S1,Saltea,August_2020
W1.16.02,Lovvik-9,Lovvik-9,Lovvik-9,S1,Saltea,August_2020
W1.16.03,Lovvik-9,Lovvik-9,Lovvik-9,S1,Saltea,August_2020
W1.16.04,Lovvik-9,Lovvik-9,Lovvik-9,S1,Saltea,August_2020
W1.16.05,Lovvik-9,Lovvik-9,Lovvik-9,S1,Saltea,August_2020
W1.16.06,Lovvik-9,Lovvik-9,Lovvik-9,S1,Saltea,August_2020
W1.16.07,Lovvik-9,Lovvik-9,Lovvik-9,S1,Saltea,August_2020
W1.16.08,Lovvik-9,Lovvik-9,Lovvik-9,S1,Saltea,August_2020
W1.16.09,Lovvik-9,Lovvik-9,Lovvik-9,S1,Saltea,August_2020
W1.16.10,Lovvik-9,Lovvik-9,Lovvik-9,S1,Saltea,August_2020
P1.1.70,2017_stock,2017_stock,1158,S1,Saltea,August_2020
P1.1.71,2017_stock,2017_stock,1158,S1,Saltea,August_2020
P1.1.72,2017_stock,2017_stock,1158,S1,Saltea,August_2020
P1.1.73,2017_stock,2017_stock,1158,S1,Saltea,August_2020
P1.1.74,2017_stock,2017_stock,1158,S1,Saltea,August_2020
P1.1.75,2017_stock,2017_stock,1158,S1,Saltea,August_2020
P1.1.76,2017_stock,2017_stock,1158,S1,Saltea,August_2020
P1.1.77,2017_stock,2017_stock,1158,S1,Saltea,August_2020
P1.1.78,2017_stock,2017_stock,1158,S1,Saltea,August_2020
P1.1.79,2017_stock,2017_stock,1158,S1,Saltea,August_2020
P1.1.80,2017_stock,2017_stock,1158,S1,Saltea,August_2020
P1.1.81,2017_stock,2017_stock,1158,S1,Saltea,August_2020
P1.1.82,2017_stock,2017_stock,1158,S1,Saltea,August_2020
P1.1.83,2017_stock,2017_stock,6017,S1,Saltea,August_2020
P1.1.84,2017_stock,2017_stock,6017,S1,Saltea,August_2020
P1.2.70,2017_stock,2017_stock,6017,S1,Saltea,August_2020
P1.2.71,2017_stock,2017_stock,6017,S1,Saltea,August_2020
P1.2.72,2017_stock,2017_stock,6017,S1,Saltea,August_2020
P1.2.73,2017_stock,2017_stock,6017,S1,Saltea,August_2020
P1.2.74,2017_stock,2017_stock,6017,S1,Saltea,August_2020
P1.2.75,2017_stock,2017_stock,6017,S1,Saltea,August_2020
P1.2.76,2017_stock,2017_stock,6017,S1,Saltea,August_2020
P1.2.77,2017_stock,2017_stock,6017,S1,Saltea,August_2020
P1.2.78,2017_stock,2017_stock,6017,S1,Saltea,August_2020
P1.2.79,2017_stock,2017_stock,6017,S1,Saltea,August_2020
P1.2.80,2017_stock,2017_stock,6017,S1,Saltea,August_2020
P1.2.81,2017_stock,2017_stock,6017,S1,Saltea,August_2020
P1.2.82,2017_stock,2017_stock,6017,S1,Saltea,August_2020
P1.2.83,2017_stock,2017_stock,6024,S1,Saltea,August_2020
P1.2.84,2017_stock,2017_stock,6024,S1,Saltea,August_2020
P1.3.69,2017_stock,2017_stock,6024,S1,Saltea,August_2020
P1.3.70,2017_stock,2017_stock,6024,S1,Saltea,August_2020
P1.3.71,2017_stock,2017_stock,6024,S1,Saltea,August_2020
P1.3.72,2017_stock,2017_stock,6024,S1,Saltea,August_2020
P1.3.73,2017_stock,2017_stock,6024,S1,Saltea,August_2020
P1.3.74,2017_stock,2017_stock,6024,S1,Saltea,August_2020
P1.3.75,2017_stock,2017_stock,6024,S1,Saltea,August_2020
P1.3.76,2017_stock,2017_stock,6024,S1,Saltea,August_2020
P1.3.77,2017_stock,2017_stock,6024,S1,Saltea,August_2020
P1.3.78,2017_stock,2017_stock,6024,S1,Saltea,August_2020
P1.3.79,2017_stock,2017_stock,6024,S1,Saltea,August_2020
P1.3.80,2017_stock,2017_stock,6024,S1,Saltea,August_2020
P1.3.81,2017_stock,2017_stock,6024,S1,Saltea,August_2020
P1.3.82,2017_stock,2017_stock,6024,S1,Saltea,August_2020
P1.3.83,2017_stock,2017_stock,6046,S1,Saltea,August_2020
P1.3.84,2017_stock,2017_stock,6046,S1,Saltea,August_2020
P1.4.70,2017_stock,2017_stock,6046,S1,Saltea,August_2020
P1.4.71,2017_stock,2017_stock,6046,S1,Saltea,August_2020
P1.4.72,2017_stock,2017_stock,6046,S1,Saltea,August_2020
P1.4.73,2017_stock,2017_stock,6046,S1,Saltea,August_2020
P1.4.74,2017_stock,2017_stock,6046,S1,Saltea,August_2020
P1.4.75,2017_stock,2017_stock,6046,S1,Saltea,August_2020
P1.4.76,2017_stock,2017_stock,6046,S1,Saltea,August_2020
P1.4.77,2017_stock,2017_stock,6046,S1,Saltea,August_2020
P1.4.78,2017_stock,2017_stock,6046,S1,Saltea,August_2020
P1.4.79,2017_stock,2017_stock,6046,S1,Saltea,August_2020
P1.4.80,2017_stock,2017_stock,6046,S1,Saltea,August_2020
P1.4.81,2017_stock,2017_stock,6046,S1,Saltea,August_2020
P1.4.82,2017_stock,2017_stock,6046,S1,Saltea,August_2020
P1.4.83,2017_stock,2017_stock,6092,S1,Saltea,August_2020
P1.4.84,2017_stock,2017_stock,6092,S1,Saltea,August_2020
P1.5.70,2017_stock,2017_stock,6092,S1,Saltea,August_2020
P1.5.71,2017_stock,2017_stock,6092,S1,Saltea,August_2020
P1.5.72,2017_stock,2017_stock,6092,S1,Saltea,August_2020
P1.5.73,2017_stock,2017_stock,6092,S1,Saltea,August_2020
P1.5.74,2017_stock,2017_stock,6092,S1,Saltea,August_2020
P1.5.75,2017_stock,2017_stock,6092,S1,Saltea,August_2020
P1.5.76,2017_stock,2017_stock,6092,S1,Saltea,August_2020
P1.5.77,2017_stock,2017_stock,6092,S1,Saltea,August_2020
P1.5.78,2017_stock,2017_stock,6092,S1,Saltea,August_2020
P1.5.79,2017_stock,2017_stock,6092,S1,Saltea,August_2020
P1.5.80,2017_stock,2017_stock,6092,S1,Saltea,August_2020
P1.5.81,2017_stock,2017_stock,6092,S1,Saltea,August_2020
P1.5.82,2017_stock,2017_stock,6092,S1,Saltea,August_2020
P1.5.83,2017_stock,2017_stock,6125,S1,Saltea,August_2020
P1.5.84,2017_stock,2017_stock,6125,S1,Saltea,August_2020
P1.6.70,2017_stock,2017_stock,6125,S1,Saltea,August_2020
P1.6.71,2017_stock,2017_stock,6125,S1,Saltea,August_2020
P1.6.72,2017_stock,2017_stock,6125,S1,Saltea,August_2020
P1.6.73,2017_stock,2017_stock,6125,S1,Saltea,August_2020
P1.6.74,2017_stock,2017_stock,6125,S1,Saltea,August_2020
P1.6.75,2017_stock,2017_stock,6125,S1,Saltea,August_2020
P1.6.76,2017_stock,2017_stock,6125,S1,Saltea,August_2020
P1.6.77,2017_stock,2017_stock,6125,S1,Saltea,August_2020
P1.6.78,2017_stock,2017_stock,6125,S1,Saltea,August_2020
P1.6.79,2017_stock,2017_stock,6125,S1,Saltea,August_2020
P1.6.80,2017_stock,2017_stock,6125,S1,Saltea,August_2020
P1.6.81,2017_stock,2017_stock,6125,S1,Saltea,August_2020
P1.6.82,2017_stock,2017_stock,6125,S1,Saltea,August_2020
P1.6.83,2017_stock,2017_stock,6184,S1,Saltea,August_2020
P1.6.84,2017_stock,2017_stock,6184,S1,Saltea,August_2020
P1.7.70,2017_stock,2017_stock,6184,S1,Saltea,August_2020
P1.7.71,2017_stock,2017_stock,6184,S1,Saltea,August_2020
P1.7.72,2017_stock,2017_stock,6184,S1,Saltea,August_2020
P1.7.73,2017_stock,2017_stock,6184,S1,Saltea,August_2020
P1.7.74,2017_stock,2017_stock,6184,S1,Saltea,August_2020
P1.7.75,2017_stock,2017_stock,6184,S1,Saltea,August_2020
P1.7.76,2017_stock,2017_stock,6184,S1,Saltea,August_2020
P1.7.77,2017_stock,2017_stock,6184,S1,Saltea,August_2020
P1.7.78,2017_stock,2017_stock,6184,S1,Saltea,August_2020
P1.7.79,2017_stock,2017_stock,6184,S1,Saltea,August_2020
P1.7.80,2017_stock,2017_stock,6184,S1,Saltea,August_2020
P1.7.81,2017_stock,2017_stock,6184,S1,Saltea,August_2020
P1.7.82,2017_stock,2017_stock,6184,S1,Saltea,August_2020
P1.7.83,2017_stock,2017_stock,6237,S1,Saltea,August_2020
P1.7.84,2017_stock,2017_stock,6237,S1,Saltea,August_2020
P1.8.70,2017_stock,2017_stock,6237,S1,Saltea,August_2020
P1.8.71,2017_stock,2017_stock,6237,S1,Saltea,August_2020
P1.8.72,2017_stock,2017_stock,6237,S1,Saltea,August_2020
P1.8.73,2017_stock,2017_stock,6237,S1,Saltea,August_2020
P1.8.74,2017_stock,2017_stock,6237,S1,Saltea,August_2020
P1.8.75,2017_stock,2017_stock,6237,S1,Saltea,August_2020
P1.8.76,2017_stock,2017_stock,6237,S1,Saltea,August_2020
P1.8.77,2017_stock,2017_stock,6237,S1,Saltea,August_2020
P1.8.78,2017_stock,2017_stock,6237,S1,Saltea,August_2020
P1.8.79,2017_stock,2017_stock,6237,S1,Saltea,August_2020
P1.8.80,2017_stock,2017_stock,6237,S1,Saltea,August_2020
P1.8.81,2017_stock,2017_stock,6237,S1,Saltea,August_2020
P1.8.82,2017_stock,2017_stock,6237,S1,Saltea,August_2020
P1.8.83,2017_stock,2017_stock,6244,S1,Saltea,August_2020
P1.8.84,2017_stock,2017_stock,6244,S1,Saltea,August_2020
P1.9.70,2017_stock,2017_stock,6244,S1,Saltea,August_2020
P1.9.71,2017_stock,2017_stock,6244,S1,Saltea,August_2020
P1.9.72,2017_stock,2017_stock,6244,S1,Saltea,August_2020
P1.9.73,2017_stock,2017_stock,6244,S1,Saltea,August_2020
P1.9.74,2017_stock,2017_stock,6244,S1,Saltea,August_2020
P1.9.75,2017_stock,2017_stock,6244,S1,Saltea,August_2020
P1.9.76,2017_stock,2017_stock,6244,S1,Saltea,August_2020
P1.9.77,2017_stock,2017_stock,6244,S1,Saltea,August_2020
P1.9.78,2017_stock,2017_stock,6244,S1,Saltea,August_2020
P1.9.79,2017_stock,2017_stock,6244,S1,Saltea,August_2020
P1.9.80,2017_stock,2017_stock,6244,S1,Saltea,August_2020
P1.9.81,2017_stock,2017_stock,6244,S1,Saltea,August_2020
P1.9.82,2017_stock,2017_stock,6244,S1,Saltea,August_2020
P1.9.83,2017_stock,2017_stock,8231,S1,Saltea,August_2020
P1.9.84,2017_stock,2017_stock,8231,S1,Saltea,August_2020
P1.10.70,2017_stock,2017_stock,8231,S1,Saltea,August_2020
P1.10.71,2017_stock,2017_stock,8231,S1,Saltea,August_2020
P1.10.72,2017_stock,2017_stock,8231,S1,Saltea,August_2020
P1.10.73,2017_stock,2017_stock,8231,S1,Saltea,August_2020
P1.10.74,2017_stock,2017_stock,8231,S1,Saltea,August_2020
P1.10.75,2017_stock,2017_stock,8231,S1,Saltea,August_2020
P1.10.76,2017_stock,2017_stock,8231,S1,Saltea,August_2020
P1.10.77,2017_stock,2017_stock,8231,S1,Saltea,August_2020
P1.10.78,2017_stock,2017_stock,8231,S1,Saltea,August_2020
P1.10.79,2017_stock,2017_stock,8231,S1,Saltea,August_2020
P1.10.80,2017_stock,2017_stock,8231,S1,Saltea,August_2020
P1.10.81,2017_stock,2017_stock,8231,S1,Saltea,August_2020
P1.10.82,2017_stock,2017_stock,8231,S1,Saltea,August_2020
P1.10.83,2017_stock,2017_stock,8231,S1,Saltea,August_2020
P2.100.01,P1.5.50,P1.5.50,6092,S2,Saltea,August_2020
P2.101.01,P1.5.54,P1.5.54,6092,S2,Saltea,August_2020
P2.102.01,P1.6.10,P1.6.10,6125,S2,Saltea,August_2020
P2.103.01,P1.6.10,P1.6.10,6125,S2,Saltea,August_2020
P2.104.01,P1.6.13,P1.6.13,6125,S2,Saltea,August_2020
P2.105.01,P1.6.13,P1.6.13,6125,S2,Saltea,August_2020
P2.106.01,P1.6.19,P1.6.19,6125,S2,Saltea,August_2020
P2.107.01,P1.6.19,P1.6.19,6125,S2,Saltea,August_2020
P2.108.01,P1.6.22,P1.6.22,6184,S2,Saltea,August_2020
P2.109.01,P1.6.26,P1.6.26,6125,S2,Saltea,August_2020
P2.110.01,P1.6.26,P1.6.26,6125,S2,Saltea,August_2020
P2.111.01,P1.6.26,P1.6.26,6125,S2,Saltea,August_2020
P2.112.01,P1.6.35,P1.6.35,6125,S2,Saltea,August_2020
P2.113.01,P1.6.35,P1.6.35,6125,S2,Saltea,August_2020
P2.114.01,P1.6.44,P1.6.44,6125,S2,Saltea,August_2020
P2.115.01,P1.6.44,P1.6.44,6125,S2,Saltea,August_2020
P2.116.01,P1.6.45,P1.6.45,6125,S2,Saltea,August_2020
P2.117.01,P1.6.45,P1.6.45,6125,S2,Saltea,August_2020
P2.118.01,P1.7.07,P1.7.07,6184,S2,Saltea,August_2020
P2.119.01,P1.7.09,P1.7.09,6184,S2,Saltea,August_2020
P2.120.01,P1.7.12,P1.7.12,6184,S2,Saltea,August_2020
P2.121.01,P1.7.17,P1.7.17,6184,S2,Saltea,August_2020
P2.122.01,P1.7.18,P1.7.18,6184,S2,Saltea,August_2020
P2.123.01,P1.7.26,P1.7.26,6184,S2,Saltea,August_2020
P2.124.01,P1.7.35,P1.7.35,6184,S2,Saltea,August_2020
P2.125.01,P1.7.39,P1.7.39,6184,S2,Saltea,August_2020
P2.126.01,P1.7.44,P1.7.44,6184,S2,Saltea,August_2020
P2.127.01,P1.7.45,P1.7.45,6184,S2,Saltea,August_2020
P2.128.01,P1.7.45,P1.7.45,6184,S2,Saltea,August_2020
P2.129.01,P1.7.46,P1.7.46,6184,S2,Saltea,August_2020
P2.130.01,P1.7.51,P1.7.51,6184,S2,Saltea,August_2020
P2.131.01,P1.8.07,P1.8.07,6237,S2,Saltea,August_2020
P2.132.01,P1.8.09,P1.8.09,6237,S2,Saltea,August_2020
P2.133.01,P1.8.10,P1.8.10,6237,S2,Saltea,August_2020
P2.134.01,P1.8.11,P1.8.11,6237,S2,Saltea,August_2020
P2.135.01,P1.8.17,P1.8.17,6237,S2,Saltea,August_2020
P2.136.01,P1.8.22,P1.8.22,6237,S2,Saltea,August_2020
P2.137.01,P1.8.27,P1.8.27,6237,S2,Saltea,August_2020
P2.138.01,P1.8.29,P1.8.29,6237,S2,Saltea,August_2020
P2.139.01,P1.8.31,P1.8.31,6237,S2,Saltea,August_2020
P2.140.01,P1.8.32,P1.8.32,6237,S2,Saltea,August_2020
P2.141.01,P1.8.34,P1.8.34,6237,S2,Saltea,August_2020
P2.142.01,P1.8.35,P1.8.35,6237,S2,Saltea,August_2020
P2.143.01,P1.8.44,P1.8.44,6237,S2,Saltea,August_2020
P2.144.01,P1.8.45,P1.8.45,6237,S2,Saltea,August_2020
P2.145.01,P1.8.48,P1.8.48,6237,S2,Saltea,August_2020
P2.146.01,P1.9.07,P1.9.07,6244,S2,Saltea,August_2020
P2.147.01,P1.9.09,P1.9.09,6244,S2,Saltea,August_2020
P2.148.01,P1.9.10,P1.9.10,6244,S2,Saltea,August_2020
P2.149.01,P1.9.12,P1.9.12,6244,S2,Saltea,August_2020
P2.150.01,P1.9.19,P1.9.19,6244,S2,Saltea,August_2020
P2.151.01,P1.9.21,P1.9.21,6244,S2,Saltea,August_2020
P2.152.01,P1.9.23,P1.9.23,6244,S2,Saltea,August_2020
P2.153.01,P1.9.31,P1.9.31,6244,S2,Saltea,August_2020
P2.154.01,P1.9.32,P1.9.32,6244,S2,Saltea,August_2020
P2.155.01,P1.9.34,P1.9.34,6244,S2,Saltea,August_2020
P2.156.01,P1.9.41,P1.9.41,6244,S2,Saltea,August_2020
P2.157.01,P1.9.43,P1.9.43,6244,S2,Saltea,August_2020
P2.158.01,P1.9.47,P1.9.47,6244,S2,Saltea,August_2020
P2.159.01,P1.9.50,P1.9.50,6244,S2,Saltea,August_2020
P2.160.01,P1.9.54,P1.9.54,6244,S2,Saltea,August_2020
P2.011.01,P1.1.05,P1.1.05,1158,S2,Saltea,August_2020
P2.012.01,P1.1.07,P1.1.07,1158,S2,Saltea,August_2020
P2.013.01,P1.1.18,P1.1.18,1158,S2,Saltea,August_2020
P2.014.01,P1.1.19,P1.1.19,1158,S2,Saltea,August_2020
P2.015.01,P1.1.20,P1.1.20,1158,S2,Saltea,August_2020
P2.016.01,P1.1.27,P1.1.27,1158,S2,Saltea,August_2020
P2.017.01,P1.1.28,P1.1.28,1158,S2,Saltea,August_2020
P2.018.01,P1.1.31,P1.1.31,1158,S2,Saltea,August_2020
P2.019.01,P1.1.34,P1.1.34,1158,S2,Saltea,August_2020
P2.020.01,P1.1.35,P1.1.35,1158,S2,Saltea,August_2020
P2.021.01,P1.1.36,P1.1.36,1158,S2,Saltea,August_2020
P2.022.01,P1.1.44,P1.1.44,1158,S2,Saltea,August_2020
P2.023.01,P1.1.46,P1.1.46,1158,S2,Saltea,August_2020
P2.024.01,P1.1.50,P1.1.50,1158,S2,Saltea,August_2020
P2.025.01,P1.1.51,P1.1.51,1158,S2,Saltea,August_2020
P2.026.01,P1.1.52,P1.1.52,6184,S2,Saltea,August_2020
P2.027.01,P1.10.07,P1.10.07,8231,S2,Saltea,August_2020
P2.028.01,P1.10.14,P1.10.14,8231,S2,Saltea,August_2020
P2.029.01,P1.10.17,P1.10.17,8231,S2,Saltea,August_2020
P2.030.01,P1.10.19,P1.10.19,8231,S2,Saltea,August_2020
P2.031.01,P1.10.27,P1.10.27,8231,S2,Saltea,August_2020
P2.032.01,P1.10.31,P1.10.31,8231,S2,Saltea,August_2020
P2.033.01,P1.10.32,P1.10.32,8231,S2,Saltea,August_2020
P2.034.01,P1.10.33,P1.10.33,8231,S2,Saltea,August_2020
P2.035.01,P1.10.37,P1.10.37,8231,S2,Saltea,August_2020
P2.036.01,P1.10.38,P1.10.38,8231,S2,Saltea,August_2020
P2.037.01,P1.10.44,P1.10.44,8231,S2,Saltea,August_2020
P2.038.01,P1.10.45,P1.10.45,8231,S2,Saltea,August_2020
P2.039.01,P1.10.48,P1.10.48,8231,S2,Saltea,August_2020
P2.040.01,P1.10.49,P1.10.49,8231,S2,Saltea,August_2020
P2.041.01,P1.10.51,P1.10.51,8231,S2,Saltea,August_2020
P2.042.01,P1.2.09,P1.2.09,6017,S2,Saltea,August_2020
P2.043.01,P1.2.14,P1.2.14,6017,S2,Saltea,August_2020
P2.044.01,P1.2.17,P1.2.17,6017,S2,Saltea,August_2020
P2.045.01,P1.2.21,P1.2.21,6017,S2,Saltea,August_2020
P2.046.01,P1.2.26,P1.2.26,6017,S2,Saltea,August_2020
P2.047.01,P1.2.31,P1.2.31,6017,S2,Saltea,August_2020
P2.048.01,P1.2.32,P1.2.32,6017,S2,Saltea,August_2020
P2.049.01,P1.2.33,P1.2.33,6017,S2,Saltea,August_2020
P2.050.01,P1.2.43,P1.2.43,6017,S2,Saltea,August_2020
P2.051.01,P1.2.44,P1.2.44,6017,S2,Saltea,August_2020
P2.052.01,P1.2.45,P1.2.45,6017,S2,Saltea,August_2020
P2.053.01,P1.2.46,P1.2.46,6017,S2,Saltea,August_2020
P2.054.01,P1.2.48,P1.2.48,6017,S2,Saltea,August_2020
P2.055.01,P1.2.51,P1.2.51,6017,S2,Saltea,August_2020
P2.056.01,P1.2.53,P1.2.53,6017,S2,Saltea,August_2020
P2.057.01,P1.3.09,P1.3.09,6024,S2,Saltea,August_2020
P2.058.01,P1.3.10,P1.3.10,6024,S2,Saltea,August_2020
P2.059.01,P1.3.12,P1.3.12,6024,S2,Saltea,August_2020
P2.060.01,P1.3.12,P1.3.12,6024,S2,Saltea,August_2020
P2.061.01,P1.3.17,P1.3.17,6024,S2,Saltea,August_2020
P2.062.01,P1.3.19,P1.3.19,6024,S2,Saltea,August_2020
P2.063.01,P1.3.23,P1.3.23,6024,S2,Saltea,August_2020
P2.064.01,P1.3.23,P1.3.23,6024,S2,Saltea,August_2020
P2.065.01,P1.3.27,P1.3.27,6024,S2,Saltea,August_2020
P2.066.01,P1.3.27,P1.3.27,6024,S2,Saltea,August_2020
P2.067.01,P1.3.35,P1.3.35,6024,S2,Saltea,August_2020
P2.068.01,P1.3.45,P1.3.45,6024,S2,Saltea,August_2020
P2.069.01,P1.3.45,P1.3.45,6024,S2,Saltea,August_2020
P2.070.01,P1.3.46,P1.3.46,6024,S2,Saltea,August_2020
P2.071.01,P1.3.50,P1.3.50,6024,S2,Saltea,August_2020
P2.072.01,P1.4.07,P1.4.07,6046,S2,Saltea,August_2020
P2.073.01,P1.4.08,P1.4.08,6046,S2,Saltea,August_2020
P2.074.01,P1.4.09,P1.4.09,6046,S2,Saltea,August_2020
P2.075.01,P1.4.12,P1.4.12,6046,S2,Saltea,August_2020
